id,runid,runid_sequence,vin,datetime_,POINT_X,POINT_Y
807,1466,73,1HTWGAAT96J346882,2018-06-01 20:05,2693310.748,238287.5443
808,1466,74,1HTWGAAT96J346882,2018-06-01 20:05,2693052.207,238305.4836
809,1466,75,1HTWGAAT96J346882,2018-06-01 20:06,2692941.524,238637.5263
810,1466,76,1HTWGAAT96J346882,2018-06-01 20:06,2693139.618,238672.4812
811,1466,77,1HTWGAAT96J346882,2018-06-01 20:06,2692831.586,238273.5142
812,1466,78,1HTWGAAT96J346882,2018-06-01 20:06,2691931.181,238374.7282
813,1466,79,1HTWGAAT96J346882,2018-06-01 20:07,2691432.122,238465.8304
814,1466,80,1HTWGAAT96J346882,2018-06-01 20:07,2689849.805,238678.4048
815,1466,81,1HTWGAAT96J346882,2018-06-01 20:07,2688988.553,238784.5109
816,1466,82,1HTWGAAT96J346882,2018-06-01 20:07,2688403.806,239026.242
817,1466,83,1HTWGAAT96J346882,2018-06-01 20:08,2688132.733,239379.1488
818,1466,84,1HTWGAAT96J346882,2018-06-01 20:08,2688244.09,239021.596
819,1466,85,1HTWGAAT96J346882,2018-06-01 20:08,2688641.227,238384.4536
820,1466,86,1HTWGAAT96J346882,2018-06-01 20:08,2688723.492,237581.4437
821,1466,87,1HTWGAAT96J346882,2018-06-01 20:09,2688723.492,237581.4437
822,1466,88,1HTWGAAT96J346882,2018-06-01 20:09,2688226.849,235467.843
823,1466,89,1HTWGAAT96J346882,2018-06-01 20:09,2687589.804,234804.2738
824,1466,90,1HTWGAAT96J346882,2018-06-01 20:10,2687020.994,234397.8077
825,1466,91,1HTWGAAT96J346882,2018-06-01 20:10,2686614.717,233996.0706
826,1466,92,1HTWGAAT96J346882,2018-06-01 20:10,2686054.587,233385.7963
827,1466,93,1HTWGAAT96J346882,2018-06-01 20:10,2685572.273,232799.6554
828,1466,94,1HTWGAAT96J346882,2018-06-01 20:11,2685132.611,232192.8935
829,1466,95,1HTWGAAT96J346882,2018-06-01 20:11,2684690.966,231556.9279
830,1466,96,1HTWGAAT96J346882,2018-06-01 20:11,2684153.405,230841.6665
831,1466,97,1HTWGAAT96J346882,2018-06-01 20:11,2683600.714,229969.2742
832,1466,98,1HTWGAAT96J346882,2018-06-01 20:12,2683487.485,229033.053
833,1466,99,1HTWGAAT96J346882,2018-06-01 20:12,2683652.257,228185.0376
834,1466,100,1HTWGAAT96J346882,2018-06-01 20:12,2684209.959,227526.9517
835,1466,101,1HTWGAAT96J346882,2018-06-01 20:12,2684830.353,226739.4953
836,1466,102,1HTWGAAT96J346882,2018-06-01 20:13,2685473.258,225854.3077
837,1466,103,1HTWGAAT96J346882,2018-06-01 20:13,2686015.231,225064.6079
838,1466,104,1HTWGAAT96J346882,2018-06-01 20:13,2686165.122,224733.6718
839,1466,105,1HTWGAAT96J346882,2018-06-01 20:13,2685649.504,224613.0458
840,1466,106,1HTWGAAT96J346882,2018-06-01 20:14,2684817.698,224461.4152
841,1466,107,1HTWGAAT96J346882,2018-06-01 20:14,2683947.614,224177.5102
842,1466,108,1HTWGAAT96J346882,2018-06-01 20:14,2683134.919,223946.3135
843,1466,109,1HTWGAAT96J346882,2018-06-01 20:14,2682165.933,223685.1283
844,1466,110,1HTWGAAT96J346882,2018-06-01 20:15,2681373.567,223429.0659
845,1466,111,1HTWGAAT96J346882,2018-06-01 20:15,2681256.541,223400.1867
846,1466,112,1HTWGAAT96J346882,2018-06-01 20:15,2681256.541,223400.1867
847,1466,113,1HTWGAAT96J346882,2018-06-01 20:15,2681017.719,223313.1379
848,1466,114,1HTWGAAT96J346882,2018-06-01 20:16,2680305.175,223110.428
849,1466,115,1HTWGAAT96J346882,2018-06-01 20:16,2679631.039,222937.9963
850,1466,116,1HTWGAAT96J346882,2018-06-01 20:16,2679155.114,222898.8225
851,1466,117,1HTWGAAT96J346882,2018-06-01 20:16,2678628.254,223167.9637
852,1466,118,1HTWGAAT96J346882,2018-06-01 20:17,2678159.555,223464.2928
853,1466,119,1HTWGAAT96J346882,2018-06-01 20:17,2677916.746,223614.0406
854,1466,120,1HTWGAAT96J346882,2018-06-01 20:17,2678030.63,223850.5398
855,1466,121,1HTWGAAT96J346882,2018-06-01 20:17,2678269.68,223831.8807
856,1466,122,1HTWGAAT96J346882,2018-06-01 20:18,2678427.302,223912.9301
857,1466,123,1HTWGAAT96J346882,2018-06-01 20:18,2678488.373,223838.1507
858,1466,124,1HTWGAAT96J346882,2018-06-01 20:19,2678488.373,223838.1507
